log2FoldChange,baseMean,padj,position,bin,product,gene,domain,phylum,class,order,family,genus,species
-0.36150941,1020.659356,7.87E-06,NODE_8179_length_5117_cov_6.249901_pgaptmp_000888,201006_1_DNA_1_bin.52,ABC transporter substrate-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.265935851,670.8243412,0.001865834,NODE_3670_length_8325_cov_7.418622_pgaptmp_000622,201006_1_DNA_1_bin.52,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.270876906,425.0720318,3.25E-05,NODE_12051_length_4003_cov_6.904002_pgaptmp_000096,201006_1_DNA_1_bin.52,2Fe-2S iron-sulfur cluster-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.579176404,351.1164113,6.51E-24,NODE_2265_length_10934_cov_6.087140_pgaptmp_000499,201006_1_DNA_1_bin.52,SpoVR family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.499788356,1552.883058,0.000366467,NODE_12623_length_3895_cov_7.976042_pgaptmp_000141,201006_1_DNA_1_bin.52,glycerol kinase GlpK,glpK,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.197992425,367.2427407,0.012818018,NODE_15548_length_3405_cov_6.832836_pgaptmp_000287,201006_1_DNA_1_bin.52,DNA topoisomerase IV subunit A,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.508148217,227.4208899,9.65E-05,NODE_21516_length_2765_cov_5.453137_pgaptmp_000456,201006_1_DNA_1_bin.52,ATP-dependent DNA helicase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.437385174,191.560283,0.001794756,NODE_3249_length_8941_cov_5.871596_pgaptmp_000587,201006_1_DNA_1_bin.52,ribonuclease J,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.508130252,1270.175488,0.000444554,NODE_12623_length_3895_cov_7.976042_pgaptmp_000142,201006_1_DNA_1_bin.52,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.393203167,190.283659,0.006402187,NODE_2265_length_10934_cov_6.087140_pgaptmp_000498,201006_1_DNA_1_bin.52,YeaH/YhbH family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.466155752,362.5798326,9.66E-09,NODE_10578_length_4360_cov_6.199768_pgaptmp_000030,201006_1_DNA_1_bin.52,CDC48 family AAA ATPase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.300667622,420.9766331,0.000570269,NODE_10123_length_4482_cov_5.991642_pgaptmp_000001,201006_1_DNA_1_bin.52,glutamine synthetase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.870887689,463.2219621,5.77E-24,NODE_22470_length_2684_cov_7.010650_pgaptmp_000495,201006_1_DNA_1_bin.52,anaerobic glycerol-3-phosphate dehydrogenase subunit C,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.284032091,330.1923446,1.32E-05,NODE_9878_length_4552_cov_7.426284_pgaptmp_000954,201006_1_DNA_1_bin.52,tubulin/FtsZ family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.301677689,416.9380371,0.00021098,NODE_10123_length_4482_cov_5.991642_pgaptmp_000002,201006_1_DNA_1_bin.52,serine protein kinase RIO,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.190791573,240.6277585,0.020393182,NODE_12084_length_3996_cov_7.507993_pgaptmp_000112,201006_1_DNA_1_bin.52,histidine kinase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.294531534,170.9843602,0.014108169,NODE_2368_length_10706_cov_7.134823_pgaptmp_000549,201006_1_DNA_1_bin.52,ATP-dependent helicase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.38651045,123.8675638,0.039113895,NODE_5473_length_6520_cov_7.131477_pgaptmp_000782,201006_1_DNA_1_bin.52,DNA repair and recombination protein RadB,radB,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.334141528,120.1803782,0.000570269,NODE_9497_length_4667_cov_6.880963_pgaptmp_000930,201006_1_DNA_1_bin.52,twin-arginine translocase subunit TatC,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.31613738,198.9414214,0.018125601,NODE_2305_length_10870_cov_8.437725_pgaptmp_000507,201006_1_DNA_1_bin.52,acetamidase/formamidase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.259318431,160.2586692,9.65E-05,NODE_10123_length_4482_cov_5.991642_pgaptmp_000005,201006_1_DNA_1_bin.52,TCP-1/cpn60 chaperonin family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.369660126,124.4929877,0.000621583,NODE_8586_length_4970_cov_6.658800_pgaptmp_000897,201006_1_DNA_1_bin.52,UvrD-helicase domain-containing protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.618643561,254.1886761,1.70E-07,NODE_22470_length_2684_cov_7.010650_pgaptmp_000494,201006_1_DNA_1_bin.52,glycerol-3-phosphate dehydrogenase subunit GlpB,glpB,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.235080264,227.4283359,0.045314082,NODE_12615_length_3896_cov_7.284561_pgaptmp_000136,201006_1_DNA_1_bin.52,30S ribosomal protein S7,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.399890412,153.8372386,0.015213188,NODE_4520_length_7330_cov_7.772096_pgaptmp_000719,201006_1_DNA_1_bin.52,amino acid permease,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.528943382,107.7668293,2.03E-07,NODE_3670_length_8325_cov_7.418622_pgaptmp_000623,201006_1_DNA_1_bin.52,aldolase/citrate lyase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.458578835,101.8915293,0.003956374,NODE_12615_length_3896_cov_7.284561_pgaptmp_000137,201006_1_DNA_1_bin.52,30S ribosomal protein S12,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.358278868,47.98653022,0.039145753,NODE_19058_length_2991_cov_7.537466_pgaptmp_000406,201006_1_DNA_1_bin.52,universal stress protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.447876957,84.61167053,0.021024015,NODE_7848_length_5245_cov_6.538728_pgaptmp_000875,201006_1_DNA_1_bin.52,DUF2070 family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.610645181,36.31104729,0.00684972,NODE_19058_length_2991_cov_7.537466_pgaptmp_000408,201006_1_DNA_1_bin.52,carotene biosynthesis protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
1.015782873,123.470749,6.51E-24,NODE_12623_length_3895_cov_7.976042_pgaptmp_000143,201006_1_DNA_1_bin.52,AAA family ATPase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.401466687,50.50349541,0.03060226,NODE_5929_length_6200_cov_7.028641_pgaptmp_000801,201006_1_DNA_1_bin.52,DUF5786 family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.492702275,35.72903631,0.023259374,NODE_3948_length_7976_cov_6.657619_pgaptmp_000647,201006_1_DNA_1_bin.52,translation initiation factor IF-2,infB,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.668012193,40.19326324,0.005045433,NODE_17246_length_3186_cov_4.657298_pgaptmp_000332,201006_1_DNA_1_bin.52,energy-coupling factor ABC transporter permease,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.622911191,33.48222352,0.015213188,NODE_12051_length_4003_cov_6.904002_pgaptmp_000099,201006_1_DNA_1_bin.52,methionine synthase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.677689888,30.55307924,0.014108169,NODE_3336_length_8812_cov_6.218796_pgaptmp_000604,201006_1_DNA_1_bin.52,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.629114385,11.87400664,0.023535042,NODE_12778_length_3865_cov_6.524147_pgaptmp_000154,201006_1_DNA_1_bin.52,Lrp/AsnC family transcriptional regulator,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.770499528,13.92773693,0.027042278,NODE_11365_length_4164_cov_5.901436_pgaptmp_000051,201006_1_DNA_1_bin.52,SDR family oxidoreductase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-0.896766122,5.065348337,0.041394362,NODE_14629_length_3543_cov_7.319381_pgaptmp_000226,201006_1_DNA_1_bin.52,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
-1.091257382,4.245746055,0.00483368,NODE_24038_length_2567_cov_7.613455_pgaptmp_000556,201006_1_DNA_1_bin.52,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-5-70-15,NA
0.224455934,314.8872539,0.002377941,NODE_3951_length_11554_cov_10.124098_pgaptmp_002127,201005_12_DNA_mat_2_bin.54,HD domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.272424496,181.3484379,0.006105675,NODE_440_length_36369_cov_11.044170_pgaptmp_002187,201005_12_DNA_mat_2_bin.54,NTP transferase domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.334577544,202.0944336,0.001770224,NODE_1833_length_18271_cov_10.412440_pgaptmp_000917,201005_12_DNA_mat_2_bin.54,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.607970056,134.54099,3.14E-08,NODE_2824_length_14189_cov_11.012523_pgaptmp_001588,201005_12_DNA_mat_2_bin.54,MBL fold metallo-hydrolase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.625471488,76.78635203,4.26E-06,NODE_2255_length_16267_cov_10.985875_pgaptmp_001270,201005_12_DNA_mat_2_bin.54,glucose 1-dehydrogenase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.458209271,61.78733781,0.000630558,NODE_440_length_36369_cov_11.044170_pgaptmp_002190,201005_12_DNA_mat_2_bin.54,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.454532958,93.58462685,3.10E-06,NODE_1180_length_23110_cov_11.487096_pgaptmp_000181,201005_12_DNA_mat_2_bin.54,GMC family oxidoreductase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.393063341,48.32071881,0.018444963,NODE_2237_length_16345_cov_11.513567_pgaptmp_001234,201005_12_DNA_mat_2_bin.54,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.548669151,94.58250546,1.65E-07,NODE_1180_length_23110_cov_11.487096_pgaptmp_000180,201005_12_DNA_mat_2_bin.54,FAD-dependent oxidoreductase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.632182825,52.57190022,3.22E-05,NODE_2824_length_14189_cov_11.012523_pgaptmp_001592,201005_12_DNA_mat_2_bin.54,SusC/RagA family TonB-linked outer membrane protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.455841266,50.74021483,0.032308448,NODE_794_length_28270_cov_10.032819_pgaptmp_002963,201005_12_DNA_mat_2_bin.54,S46 family peptidase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.793980464,12.92781015,0.049235458,NODE_4630_length_10372_cov_11.171852_pgaptmp_002253,201005_12_DNA_mat_2_bin.54,S41 family peptidase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.726037356,41.36658766,0.000654868,NODE_815_length_27991_cov_10.125143_pgaptmp_003007,201005_12_DNA_mat_2_bin.54,acetate--CoA ligase,acs,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.716850813,23.85273562,0.030345656,NODE_13120_length_4837_cov_11.859264_pgaptmp_000337,201005_12_DNA_mat_2_bin.54,glucosamine-6-phosphate deaminase,nagB,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.858168204,16.93926857,0.001494201,NODE_2439_length_15486_cov_10.679476_pgaptmp_001404,201005_12_DNA_mat_2_bin.54,phosphoenolpyruvate synthase,ppsA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.51888418,21.86091037,0.006105675,NODE_1180_length_23110_cov_11.487096_pgaptmp_000191,201005_12_DNA_mat_2_bin.54,SusC/RagA family TonB-linked outer membrane protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.626577613,29.58293069,0.003747963,NODE_1049_length_24656_cov_12.139141_pgaptmp_000040,201005_12_DNA_mat_2_bin.54,F0F1 ATP synthase subunit beta,atpD,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.700971864,24.11014473,0.037004318,NODE_1035_length_24838_cov_11.435298_pgaptmp_000020,201005_12_DNA_mat_2_bin.54,RagB/SusD family nutrient uptake outer membrane protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.891509345,9.735724994,0.004038133,NODE_8363_length_6767_cov_13.671186_pgaptmp_003073,201005_12_DNA_mat_2_bin.54,sodium-dependent transporter,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
1.026356836,6.553894916,0.032308448,NODE_440_length_36369_cov_11.044170_pgaptmp_002205,201005_12_DNA_mat_2_bin.54,ABC transporter permease,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.765006664,7.218963031,0.032308448,NODE_1180_length_23110_cov_11.487096_pgaptmp_000189,201005_12_DNA_mat_2_bin.54,fasciclin domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.820611781,10.64970562,0.032308448,NODE_30868_length_2512_cov_8.078144_pgaptmp_001731,201005_12_DNA_mat_2_bin.54,DNA primase,dnaG,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
1.801363474,3.519825071,0.001124204,NODE_2717_length_14574_cov_11.777464_pgaptmp_001564,201005_12_DNA_mat_2_bin.54,metalloregulator ArsR/SmtB family transcription factor,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
1.082038854,22.67310902,0.000654868,NODE_6707_length_7925_cov_10.135197_pgaptmp_002750,201005_12_DNA_mat_2_bin.54,MFS transporter,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-1.185815489,5.53421066,0.004038133,NODE_3023_length_13619_cov_11.156812_pgaptmp_001697,201005_12_DNA_mat_2_bin.54,copper resistance system multicopper oxidase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
2.130884539,2.930647184,0.000654868,NODE_9934_length_5963_cov_11.257278_pgaptmp_003279,201005_12_DNA_mat_2_bin.54,nuclear transport factor 2 family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.968136225,5.233388723,0.046608227,NODE_2073_length_17112_cov_10.228117_pgaptmp_001139,201005_12_DNA_mat_2_bin.54,SpoIIE family protein phosphatase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
1.010012934,9.5642083,0.030345656,NODE_7863_length_7080_cov_13.333096_pgaptmp_002927,201005_12_DNA_mat_2_bin.54,FG-GAP-like repeat-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
1.778343963,3.830252003,0.002804458,NODE_3655_length_12064_cov_10.905904_pgaptmp_002027,201005_12_DNA_mat_2_bin.54,DNA recombination protein RmuC,rmuC,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-1.158021232,2.798882128,0.038575265,NODE_4451_length_10659_cov_12.780649_pgaptmp_002220,201005_12_DNA_mat_2_bin.54,sodium:solute symporter,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
0.706348248,63.46629598,0.004038133,NODE_263_length_46694_cov_10.242823_pgaptmp_001504,201005_12_DNA_mat_2_bin.54,phage tail protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-1.154448212,4.322509601,0.038328987,NODE_7955_length_7034_cov_12.328987_pgaptmp_002977,201005_12_DNA_mat_2_bin.54,MBL fold metallo-hydrolase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
1.511525788,6.554343101,0.001576876,NODE_6707_length_7925_cov_10.135197_pgaptmp_002754,201005_12_DNA_mat_2_bin.54,TonB-dependent receptor,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,NA
-0.344537887,2691.836129,0.007201731,NODE_15958_length_3348_cov_252.578804_pgaptmp_000284,201006_1_DNA_1_bin.2,aldehyde ferredoxin oxidoreductase C-terminal domain-containing protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.248861646,995.1379116,0.018340265,NODE_3271_length_8900_cov_316.663313_pgaptmp_000739,201006_1_DNA_1_bin.2,DNA-directed RNA polymerase subunit B'',NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.852000399,384.3836534,1.71E-05,NODE_521_length_23331_cov_286.266627_pgaptmp_000906,201006_1_DNA_1_bin.2,ribonucleotide-diphosphate reductase subunit beta,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.208812135,997.9720239,0.014288015,NODE_1004_length_16897_cov_276.388790_pgaptmp_000001,201006_1_DNA_1_bin.2,MmgE/PrpD family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.138117958,912.7135267,0.037478193,NODE_1205_length_15510_cov_313.698027_pgaptmp_000116,201006_1_DNA_1_bin.2,SufD family Fe-S cluster assembly protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.551403821,1908.636815,3.06E-05,NODE_15360_length_3430_cov_312.502222_pgaptmp_000276,201006_1_DNA_1_bin.2,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.552747116,1956.374583,2.67E-05,NODE_15360_length_3430_cov_312.502222_pgaptmp_000275,201006_1_DNA_1_bin.2,DUF5830 family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.567415188,1244.877829,5.71E-06,NODE_10500_length_4379_cov_208.072155_pgaptmp_000034,201006_1_DNA_1_bin.2,glycerol kinase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.550674126,1960.957976,2.32E-05,NODE_15360_length_3430_cov_312.502222_pgaptmp_000274,201006_1_DNA_1_bin.2,glutamate--tRNA ligase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.30503836,398.4568419,0.009268063,NODE_2324_length_10834_cov_280.537248_pgaptmp_000549,201006_1_DNA_1_bin.2,amino acid ABC transporter substrate-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.190848094,943.7159471,0.014288015,NODE_5335_length_6613_cov_332.491461_pgaptmp_000921,201006_1_DNA_1_bin.2,translation elongation factor EF-1 subunit alpha,tuf,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.560926842,1240.366275,5.71E-06,NODE_10500_length_4379_cov_208.072155_pgaptmp_000035,201006_1_DNA_1_bin.2,HAD hydrolase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.36809369,931.4753261,0.013100859,NODE_322_length_28700_cov_312.253657_pgaptmp_000738,201006_1_DNA_1_bin.2,aldehyde ferredoxin oxidoreductase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.879705746,281.8960586,8.14E-09,NODE_521_length_23331_cov_286.266627_pgaptmp_000907,201006_1_DNA_1_bin.2,ribonucleoside-diphosphate reductase subunit alpha,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.220677328,848.1445399,0.000343869,NODE_305_length_29144_cov_323.254117_pgaptmp_000667,201006_1_DNA_1_bin.2,molybdopterin-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.270671259,342.1741447,0.004946828,NODE_1004_length_16897_cov_276.388790_pgaptmp_000004,201006_1_DNA_1_bin.2,TRAP transporter fused permease subunit,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.299809126,608.3769846,9.51E-05,NODE_24499_length_2536_cov_180.591697_pgaptmp_000597,201006_1_DNA_1_bin.2,aconitate hydratase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.414179202,179.1462678,0.012570988,NODE_3271_length_8900_cov_316.663313_pgaptmp_000740,201006_1_DNA_1_bin.2,DNA-directed RNA polymerase subunit B,rpoB,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
